FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Percent1,Method2,Percent2,Method3,Percent3,Method4,Percent4,Method5,Percent5,Method6,Percent6,Method7,Percent7,Method8,Percent8,Method9,Percent9,Method10,Percent10,Method11,Percent11,Method12,Percent12,Method13,Percent13,Method14,Percent14,Method15,Percent15,Method16,Percent16,Method17,Percent17,Method18,Percent18,Method19,Percent19,Method20,Percent20
150_2_Json_NoSlowdown.xml,150,2,Json,NoSlowdown,"java.lang.String.equals",37.8,"java.lang.Character.toString",17.9,"json.JsonPureStringParser.read",8.1,"java.lang.StringBuilder.toString",3.4,"java.lang.StringBuilder.append",3.1,"java.lang.String.charAt",2.9,"json.JsonPureStringParser.subStringFromTo",2.4,"json.JsonPureStringParser.readStringInternal",2.3,"som.Vector.<init>",2.3,"java.lang.String.hashCode",2.3,"som.Vector.append",2.0,"json.JsonPureStringParser.readValue",1.8,"json.JsonPureStringParser.readDigit",1.7,"json.JsonPureStringParser.endCapture",1.6,"json.JsonPureStringParser.readArray",1.5,"java.lang.StringBuilder.<init>",1.5,"json.JsonPureStringParser.isWhiteSpace",1.5,"json.JsonPureStringParser.skipWhiteSpace",1.1,"json.JsonPureStringParser.readChar",0.9,"json.JsonPureStringParser.readObject",0.7
150_2_Json_Slowdown.xml,150,2,Json,Slowdown,"java.lang.String.equals",36.3,"java.lang.Character.toString",19.8,"json.JsonPureStringParser.read",6.8,"java.lang.String.charAt",4.0,"json.JsonPureStringParser.subStringFromTo",3.1,"java.lang.StringBuilder.toString",2.7,"json.JsonPureStringParser.readStringInternal",2.7,"java.lang.StringBuilder.append",2.6,"json.JsonPureStringParser.isWhiteSpace",2.3,"java.lang.String.hashCode",2.0,"som.Vector.append",2.0,"java.lang.StringBuilder.<init>",1.9,"json.JsonPureStringParser.readValue",1.9,"som.Vector.<init>",1.6,"json.JsonPureStringParser.readArray",1.4,"json.JsonPureStringParser.skipWhiteSpace",1.3,"json.JsonPureStringParser.readDigit",1.0,"java.lang.String.length",1.0,"json.JsonPureStringParser.endCapture",0.8,"json.JsonPureStringParser.isDigit",0.8
150_2_List_NoSlowdown.xml,150,2,List,NoSlowdown,"List$Element.getNext",46.3,"List.isShorterThan",43.1,"List.tail",9.7,"List.makeList",0.5,"java.lang.Integer.valueOf",0.2,"List$Element.length",0.1,"List.benchmark",0.0,"Run.printResult",0.0,"List.verifyResult",0.0,"Run.measure",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_List_Slowdown.xml,150,2,List,Slowdown,"List.isShorterThan",68.3,"List$Element.getNext",21.5,"List.tail",9.9,"List.makeList",0.2,"java.lang.Integer.valueOf",0.0,"List.benchmark",0.0,"List$Element.length",0.0,"java.io.PrintStream.println",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Mandelbrot_NoSlowdown.xml,150,2,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",100.0,"Mandelbrot.verifyResult",0.0,"Run.printResult",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Mandelbrot_Slowdown.xml,150,2,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.runBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_NBody_NoSlowdown.xml,150,2,NBody,NoSlowdown,"nbody.NBodySystem.advance",65.6,"nbody.Body.setVX",11.8,"nbody.Body.setVY",3.9,"nbody.Body.getX",2.9,"nbody.Body.getZ",2.7,"nbody.Body.getVX",2.6,"nbody.Body.getVY",2.1,"nbody.Body.getVZ",1.9,"nbody.Body.getY",1.9,"java.lang.Math.sqrt",1.5,"nbody.Body.setVZ",1.3,"nbody.Body.setZ",0.6,"nbody.Body.setX",0.6,"NBody.innerBenchmarkLoop",0.2,"nbody.Body.getMass",0.1,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.runBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0
150_2_NBody_Slowdown.xml,150,2,NBody,Slowdown,"nbody.NBodySystem.advance",26.7,"NBody.innerBenchmarkLoop",16.8,"nbody.Body.getX",16.5,"nbody.Body.getZ",15.9,"nbody.Body.getY",13.7,"nbody.Body.setVX",4.6,"nbody.Body.getVX",1.3,"nbody.Body.setVY",1.2,"java.lang.Math.sqrt",1.1,"nbody.Body.getVZ",0.6,"nbody.Body.getVY",0.6,"nbody.Body.setVZ",0.5,"nbody.Body.setZ",0.2,"nbody.Body.setX",0.2,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"nbody.Body.getMass",0.0,"Run.measure",0.0,"java.lang.System.nanoTime",0.0,"",0
150_2_Permute_NoSlowdown.xml,150,2,Permute,NoSlowdown,"Permute.permute",70.1,"Permute.swap",29.6,"Run.printResult",0.1,"Run.reportBenchmark",0.1,"Permute.benchmark",0.0,"Permute.verifyResult",0.0,"Run.printTotal",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Permute_Slowdown.xml,150,2,Permute,Slowdown,"Permute.permute",64.1,"Permute.swap",35.7,"Run.measure",0.2,"Permute.verifyResult",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Permute.benchmark",0.0,"Run.doRuns",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"java.lang.System.nanoTime",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Queens_NoSlowdown.xml,150,2,Queens,NoSlowdown,"Queens.getRowColumn",55.2,"Queens.placeQueen",30.9,"Queens.setRowColumn",11.6,"Queens.queens",1.6,"java.util.Arrays.fill",0.6,"Queens.benchmark",0.1,"Queens.verifyResult",0.1,"Run.printResult",0.1,"Run.printTotal",0.0,"java.util.Arrays.fill",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Queens_Slowdown.xml,150,2,Queens,Slowdown,"Queens.getRowColumn",61.3,"Queens.placeQueen",23.4,"Queens.setRowColumn",14.1,"Queens.queens",0.8,"java.util.Arrays.fill",0.2,"Queens.benchmark",0.1,"java.io.PrintStream.println",0.1,"java.util.Arrays.fill",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Queens.verifyResult",0.0,"Run.printTotal",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Richards_NoSlowdown.xml,150,2,Richards,NoSlowdown,"richards.Scheduler.schedule",24.7,"richards.TaskControlBlock.runTask",17.5,"richards.Scheduler$HandlerProcessFunction.apply",10.2,"richards.TaskState.isTaskHoldingOrWaiting",7.5,"richards.Scheduler$DeviceProcessFunction.apply",5.2,"richards.TaskControlBlock.addInputAndCheckPriority",3.8,"richards.TaskState.isWaitingWithPacket",2.6,"richards.Scheduler$IdleProcessFunction.apply",2.5,"richards.Packet.setLink",2.3,"richards.Scheduler.findTask",2.2,"richards.TaskControlBlock.getIdentity",1.9,"richards.IdleTaskDataRecord.setControl",1.8,"richards.Scheduler$WorkerProcessFunction.apply",1.8,"richards.DeviceTaskDataRecord.setPending",1.6,"richards.RBObject.append",1.6,"richards.TaskControlBlock.getLink",1.5,"richards.Scheduler.queuePacket",1.5,"richards.HandlerTaskDataRecord.deviceIn",1.2,"richards.TaskState.setTaskHolding",1.0,"richards.Packet.getIdentity",0.9
150_2_Richards_Slowdown.xml,150,2,Richards,Slowdown,"richards.Scheduler.schedule",28.0,"richards.TaskControlBlock.runTask",20.2,"richards.Scheduler$HandlerProcessFunction.apply",8.9,"richards.TaskState.isTaskHoldingOrWaiting",7.1,"richards.Scheduler$DeviceProcessFunction.apply",5.2,"richards.Packet.setLink",4.7,"richards.Scheduler.findTask",3.1,"richards.TaskControlBlock.addInputAndCheckPriority",3.0,"richards.TaskState.isWaitingWithPacket",2.2,"richards.TaskControlBlock.getIdentity",1.9,"richards.DeviceTaskDataRecord.setPending",1.7,"richards.Scheduler.queuePacket",1.3,"richards.HandlerTaskDataRecord.deviceIn",1.3,"richards.Scheduler$IdleProcessFunction.apply",1.3,"richards.RBObject.append",1.1,"richards.Packet.getDatum",1.0,"richards.Scheduler$WorkerProcessFunction.apply",0.8,"richards.IdleTaskDataRecord.setControl",0.8,"richards.TaskState.setTaskHolding",0.7,"richards.HandlerTaskDataRecord.deviceInAdd",0.6
150_2_Sieve_NoSlowdown.xml,150,2,Sieve,NoSlowdown,"Sieve.sieve",88.2,"java.util.Arrays.fill",10.7,"Sieve.benchmark",1.0,"Benchmark.innerBenchmarkLoop",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Sieve.verifyResult",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Sieve_Slowdown.xml,150,2,Sieve,Slowdown,"Sieve.sieve",91.6,"java.util.Arrays.fill",7.3,"Sieve.benchmark",1.0,"Benchmark.innerBenchmarkLoop",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Storage_NoSlowdown.xml,150,2,Storage,NoSlowdown,"Storage.buildTreeDepth",79.4,"som.Arrays.setAll",12.7,"som.Random.next",6.5,"Storage.lambda$buildTreeDepth$0",1.2,"Run.printResult",0.1,"Storage.verifyResult",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.reportBenchmark",0.0,"Storage.benchmark",0.0,"java.io.PrintStream.println",0.0,"java.lang.Integer.valueOf",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Storage_Slowdown.xml,150,2,Storage,Slowdown,"Storage.buildTreeDepth",82.4,"som.Arrays.setAll",12.7,"som.Random.next",4.3,"Storage.lambda$buildTreeDepth$0",0.5,"java.io.PrintStream.println",0.1,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Towers_NoSlowdown.xml,150,2,Towers,NoSlowdown,"Towers.popDiskFrom",31.2,"Towers.moveDisks",20.9,"Towers$TowersDisk.setNext",19.2,"Towers.pushDisk",18.5,"Towers.moveTopDisk",7.1,"Towers$TowersDisk.getSize",2.9,"Towers.buildTowerAt",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"Towers$TowersDisk.<init>",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_2_Towers_Slowdown.xml,150,2,Towers,Slowdown,"Towers.popDiskFrom",34.5,"Towers.moveDisks",20.9,"Towers$TowersDisk.setNext",17.9,"Towers.pushDisk",16.1,"Towers.moveTopDisk",8.9,"Towers$TowersDisk.getSize",1.7,"Towers.buildTowerAt",0.0,"Towers.benchmark",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"java.lang.Integer.valueOf",0.0,"Run.reportBenchmark",0.0,"Towers.verifyResult",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Bounce_NoSlowdown.xml,150,3,Bounce,NoSlowdown,"Bounce$Ball.bounce",63.6,"Bounce.benchmark",25.3,"java.lang.Math.abs",3.9,"Bounce$Ball.<init>",3.6,"Bounce.lambda$benchmark$0",1.6,"java.util.Arrays.setAll",1.2,"som.Random.next",0.7,"java.io.PrintStream.println",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.printTotal",0.0,"java.lang.ClassLoader.loadClass",0.0,"som.Random.<init>",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Bounce_Slowdown.xml,150,3,Bounce,Slowdown,"Bounce$Ball.bounce",51.2,"Bounce.benchmark",40.5,"Bounce.lambda$benchmark$0",3.6,"java.lang.Math.abs",2.4,"Bounce$Ball.<init>",1.3,"java.util.Arrays.setAll",0.6,"som.Random.next",0.4,"Run.printResult",0.0,"java.lang.Integer.valueOf",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Bounce.verifyResult",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_CD_NoSlowdown.xml,150,3,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",16.2,"cd.CollisionDetector.isInVoxel",12.3,"cd.RedBlackTree.put",10.5,"cd.CallSign.compareTo",7.7,"cd.RedBlackTree.findNode",6.7,"cd.Vector2D.compareTo",3.8,"cd.Vector2D.compareTo",3.1,"cd.Vector2D.compareNumbers",3.0,"cd.CallSign.compareTo",2.9,"cd.RedBlackTree.treeMinimum",2.9,"som.Vector.append",2.7,"cd.CollisionDetector.handleNewFrame",2.6,"cd.RedBlackTree.forEach",2.5,"cd.CollisionDetector.recurse",2.4,"cd.RedBlackTree.leftRotate",2.2,"cd.RedBlackTree$Node.successor",2.0,"som.Vector.<init>",1.8,"cd.Simulator.simulate",1.4,"cd.CollisionDetector.voxelHash",1.3,"cd.Vector2D.minus",1.3
150_3_CD_Slowdown.xml,150,3,CD,Slowdown,"cd.RedBlackTree.treeInsert",21.0,"cd.CollisionDetector.isInVoxel",13.7,"cd.RedBlackTree.put",13.0,"cd.RedBlackTree.findNode",10.1,"cd.CallSign.compareTo",6.0,"cd.Vector2D.compareTo",3.2,"cd.CallSign.compareTo",3.0,"cd.Vector2D.compareNumbers",2.8,"cd.RedBlackTree.leftRotate",2.6,"cd.CollisionDetector.voxelHash",2.5,"cd.CollisionDetector.recurse",1.9,"cd.RedBlackTree.treeMinimum",1.6,"cd.RedBlackTree.forEach",1.5,"som.Vector.append",1.5,"cd.Vector2D.plus",1.4,"som.Vector.<init>",1.3,"cd.Vector2D.compareTo",1.2,"cd.Vector2D.minus",1.2,"cd.RedBlackTree$Node.successor",1.2,"cd.CollisionDetector.handleNewFrame",1.1
150_3_DeltaBlue_NoSlowdown.xml,150,3,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",57.5,"deltablue.Plan.execute",10.6,"som.Vector.forEach",6.1,"deltablue.EqualityConstraint.execute",4.6,"deltablue.ScaleConstraint.execute",2.4,"deltablue.Planner.addPropagate",2.1,"som.Vector.append",1.5,"java.util.Vector.add",1.4,"deltablue.AbstractConstraint.satisfy",1.2,"deltablue.ScaleConstraint.recalculate",1.1,"som.Vector.lambda$remove$0",0.9,"som.Vector.<init>",0.8,"deltablue.Planner.makePlan",0.7,"deltablue.Planner.lambda$addConstraintsConsumingTo$2",0.6,"deltablue.BinaryConstraint.getOutput",0.6,"deltablue.Planner.removePropagateFrom",0.6,"deltablue.Planner.addConstraintsConsumingTo",0.5,"deltablue.BinaryConstraint.isSatisfied",0.5,"deltablue.Planner.projectionTest",0.4,"deltablue.Variable.setWalkStrength",0.4
150_3_DeltaBlue_Slowdown.xml,150,3,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",59.5,"deltablue.Plan.execute",9.7,"deltablue.EqualityConstraint.execute",6.4,"som.Vector.forEach",5.3,"deltablue.ScaleConstraint.execute",2.8,"deltablue.Planner.addPropagate",1.8,"som.Vector.append",1.0,"deltablue.AbstractConstraint.satisfy",0.9,"som.Vector.<init>",0.8,"java.util.Vector.add",0.8,"deltablue.ScaleConstraint.recalculate",0.8,"deltablue.Planner.makePlan",0.7,"deltablue.BinaryConstraint.getOutput",0.7,"deltablue.AbstractConstraint.inputsKnown",0.7,"som.Vector.removeFirst",0.7,"deltablue.Planner.projectionTest",0.7,"deltablue.Variable.getValue",0.6,"som.Vector.lambda$remove$0",0.6,"deltablue.Planner.addConstraintsConsumingTo",0.5,"deltablue.Planner.removePropagateFrom",0.4
150_3_Havlak_NoSlowdown.xml,150,3,Havlak,NoSlowdown,"som.Vector.hasSome",35.8,"som.Vector.<init>",16.0,"som.Vector.append",7.0,"havlak.HavlakLoopFinder.findLoops",6.1,"som.Vector.forEach",4.4,"havlak.UnionFindNode.initNode",3.0,"havlak.HavlakLoopFinder.doDFS",2.3,"som.Vector.at",2.2,"som.Dictionary.at",1.6,"havlak.HavlakLoopFinder$5.apply",1.6,"havlak.HavlakLoopFinder.stepD",1.2,"som.Vector.size",1.2,"havlak.HavlakLoopFinder$2.apply",1.2,"havlak.UnionFindNode.findSet",1.0,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",0.9,"som.Dictionary.transferEntries",0.9,"som.Set.<init>",0.8,"havlak.HavlakLoopFinder.identifyEdges",0.8,"java.lang.Integer.valueOf",0.8,"havlak.HavlakLoopFinder.isAncestor",0.7
150_3_Havlak_Slowdown.xml,150,3,Havlak,Slowdown,"som.Vector.hasSome",33.9,"som.Vector.<init>",22.9,"havlak.HavlakLoopFinder.findLoops",7.8,"som.Vector.append",3.8,"som.Vector.at",3.6,"havlak.HavlakLoopFinder.doDFS",3.5,"som.Vector.forEach",2.9,"havlak.UnionFindNode.initNode",2.1,"havlak.HavlakLoopFinder$5.apply",1.6,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.3,"havlak.UnionFindNode.findSet",1.3,"havlak.HavlakLoopFinder.identifyEdges",1.0,"havlak.UnionFindNode.getBb",0.9,"som.Vector.size",0.9,"havlak.HavlakLoopFinder$1.apply",0.8,"havlak.HavlakLoopFinder.stepD",0.8,"som.Dictionary.at",0.6,"som.Set.<init>",0.6,"havlak.HavlakLoopFinder.stepEProcessNonBackPreds",0.5,"havlak.HavlakLoopFinder$2.apply",0.5
150_3_Json_NoSlowdown.xml,150,3,Json,NoSlowdown,"java.lang.String.equals",36.0,"java.lang.Character.toString",18.7,"json.JsonPureStringParser.read",8.6,"java.lang.StringBuilder.toString",4.0,"java.lang.StringBuilder.append",3.4,"json.JsonPureStringParser.subStringFromTo",2.8,"java.lang.String.charAt",2.6,"json.JsonPureStringParser.readStringInternal",2.5,"som.Vector.<init>",2.2,"java.lang.String.hashCode",2.0,"som.Vector.append",2.0,"json.JsonPureStringParser.isWhiteSpace",1.7,"java.lang.StringBuilder.<init>",1.7,"json.JsonPureStringParser.readValue",1.6,"json.JsonPureStringParser.readArray",1.4,"json.JsonPureStringParser.readDigit",1.3,"json.JsonPureStringParser.skipWhiteSpace",1.2,"json.JsonPureStringParser.endCapture",1.1,"json.JsonPureStringParser.readChar",0.9,"json.JsonPureStringParser.isDigit",0.8
150_3_Json_Slowdown.xml,150,3,Json,Slowdown,"java.lang.String.equals",35.4,"java.lang.Character.toString",20.1,"json.JsonPureStringParser.read",6.3,"java.lang.String.charAt",3.9,"json.JsonPureStringParser.subStringFromTo",3.6,"json.JsonPureStringParser.readStringInternal",2.8,"java.lang.StringBuilder.append",2.7,"java.lang.StringBuilder.toString",2.7,"json.JsonPureStringParser.isWhiteSpace",2.3,"json.JsonPureStringParser.readValue",2.3,"java.lang.StringBuilder.<init>",2.0,"java.lang.String.hashCode",2.0,"som.Vector.append",1.9,"som.Vector.<init>",1.6,"json.JsonPureStringParser.readArray",1.4,"json.JsonPureStringParser.skipWhiteSpace",1.1,"json.JsonPureStringParser.isDigit",1.1,"java.lang.String.length",1.0,"json.JsonPureStringParser.readDigit",1.0,"json.JsonPureStringParser.endCapture",0.8
150_3_List_NoSlowdown.xml,150,3,List,NoSlowdown,"List$Element.getNext",46.2,"List.isShorterThan",43.8,"List.tail",9.3,"List.makeList",0.5,"java.lang.Integer.valueOf",0.2,"List$Element.length",0.1,"java.io.PrintStream.println",0.1,"List.verifyResult",0.0,"Benchmark.innerBenchmarkLoop",0.0,"List.benchmark",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_List_Slowdown.xml,150,3,List,Slowdown,"List.isShorterThan",67.7,"List$Element.getNext",22.3,"List.tail",9.6,"List.makeList",0.2,"java.lang.Integer.valueOf",0.1,"List$Element.length",0.0,"java.io.PrintStream.println",0.0,"List.benchmark",0.0,"Run.printResult",0.0,"List.verifyResult",0.0,"Benchmark.innerBenchmarkLoop",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Mandelbrot_NoSlowdown.xml,150,3,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Mandelbrot_Slowdown.xml,150,3,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_NBody_NoSlowdown.xml,150,3,NBody,NoSlowdown,"nbody.NBodySystem.advance",66.3,"nbody.Body.setVX",12.2,"nbody.Body.setVY",3.5,"nbody.Body.getVX",3.3,"nbody.Body.getZ",2.4,"nbody.Body.getX",2.0,"nbody.Body.getY",2.0,"nbody.Body.getVZ",1.9,"nbody.Body.getVY",1.6,"nbody.Body.setVZ",1.6,"java.lang.Math.sqrt",1.3,"nbody.Body.setX",0.8,"nbody.Body.setZ",0.6,"NBody.innerBenchmarkLoop",0.3,"nbody.Body.getMass",0.1,"Run.printResult",0.1,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"",0,"",0
150_3_NBody_Slowdown.xml,150,3,NBody,Slowdown,"nbody.NBodySystem.advance",26.2,"NBody.innerBenchmarkLoop",17.5,"nbody.Body.getX",16.5,"nbody.Body.getZ",15.8,"nbody.Body.getY",13.7,"nbody.Body.setVX",4.7,"nbody.Body.getVX",1.3,"nbody.Body.setVY",1.1,"java.lang.Math.sqrt",0.8,"nbody.Body.getVZ",0.7,"nbody.Body.getVY",0.6,"nbody.Body.setVZ",0.5,"nbody.Body.setX",0.2,"nbody.Body.setZ",0.2,"Run.printResult",0.0,"nbody.Body.getMass",0.0,"nbody.Body.setY",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0
150_3_Permute_NoSlowdown.xml,150,3,Permute,NoSlowdown,"Permute.permute",71.2,"Permute.swap",28.8,"Permute.benchmark",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Permute_Slowdown.xml,150,3,Permute,Slowdown,"Permute.permute",63.7,"Permute.swap",36.0,"Run.measure",0.2,"Permute.verifyResult",0.0,"Run.printResult",0.0,"java.lang.ClassLoader.loadClass",0.0,"Permute.benchmark",0.0,"Run.doRuns",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Queens_NoSlowdown.xml,150,3,Queens,NoSlowdown,"Queens.getRowColumn",54.7,"Queens.placeQueen",31.7,"Queens.setRowColumn",11.1,"Queens.queens",1.7,"java.util.Arrays.fill",0.6,"java.io.PrintStream.println",0.1,"Queens.benchmark",0.1,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.runBenchmark",0.0,"java.util.Arrays.fill",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Queens_Slowdown.xml,150,3,Queens,Slowdown,"Queens.getRowColumn",61.1,"Queens.placeQueen",22.7,"Queens.setRowColumn",14.9,"Queens.queens",0.8,"java.util.Arrays.fill",0.2,"Queens.benchmark",0.1,"java.io.PrintStream.println",0.1,"Run.printResult",0.0,"Queens.verifyResult",0.0,"java.util.Arrays.fill",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Richards_NoSlowdown.xml,150,3,Richards,NoSlowdown,"richards.Scheduler.schedule",24.3,"richards.TaskControlBlock.runTask",17.5,"richards.Scheduler$HandlerProcessFunction.apply",9.6,"richards.TaskState.isTaskHoldingOrWaiting",7.9,"richards.Scheduler$DeviceProcessFunction.apply",5.8,"richards.TaskControlBlock.addInputAndCheckPriority",3.7,"richards.Scheduler$IdleProcessFunction.apply",3.0,"richards.Packet.setLink",2.5,"richards.Scheduler.findTask",2.4,"richards.TaskState.isWaitingWithPacket",2.1,"richards.TaskControlBlock.getIdentity",1.9,"richards.DeviceTaskDataRecord.setPending",1.8,"richards.Scheduler$WorkerProcessFunction.apply",1.6,"richards.RBObject.append",1.6,"richards.IdleTaskDataRecord.setControl",1.5,"richards.TaskControlBlock.getLink",1.5,"richards.Scheduler.queuePacket",1.4,"richards.TaskState.setTaskHolding",1.3,"richards.HandlerTaskDataRecord.deviceIn",0.8,"richards.Packet.getIdentity",0.7
150_3_Richards_Slowdown.xml,150,3,Richards,Slowdown,"richards.Scheduler.schedule",27.4,"richards.TaskControlBlock.runTask",20.6,"richards.Scheduler$HandlerProcessFunction.apply",8.8,"richards.TaskState.isTaskHoldingOrWaiting",7.4,"richards.Scheduler$DeviceProcessFunction.apply",5.2,"richards.Packet.setLink",4.5,"richards.TaskControlBlock.addInputAndCheckPriority",3.1,"richards.Scheduler.findTask",3.1,"richards.TaskState.isWaitingWithPacket",2.2,"richards.TaskControlBlock.getIdentity",1.9,"richards.DeviceTaskDataRecord.setPending",1.6,"richards.Scheduler.queuePacket",1.3,"richards.Scheduler$IdleProcessFunction.apply",1.2,"richards.RBObject.append",1.2,"richards.Packet.getDatum",1.1,"richards.HandlerTaskDataRecord.deviceIn",0.9,"richards.Scheduler$WorkerProcessFunction.apply",0.9,"richards.IdleTaskDataRecord.setControl",0.9,"richards.TaskState.setTaskHolding",0.7,"richards.Packet.setIdentity",0.6
150_3_Sieve_NoSlowdown.xml,150,3,Sieve,NoSlowdown,"Sieve.sieve",88.4,"java.util.Arrays.fill",10.4,"Sieve.benchmark",1.1,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Run.reportBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Sieve_Slowdown.xml,150,3,Sieve,Slowdown,"Sieve.sieve",91.1,"java.util.Arrays.fill",7.6,"Sieve.benchmark",1.3,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
150_3_Storage_NoSlowdown.xml,150,3,Storage,NoSlowdown,"Storage.buildTreeDepth",79.4,"som.Arrays.setAll",12.2,"som.Random.next",7.0,"Storage.lambda$buildTreeDepth$0",1.3,"Run.printResult",0.0,"java.lang.ClassLoader.loadClass",0.0,"Run.runBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
